Query Name,Execution Time (s)
Query 1,0.018375396728515625
Query 2,0.5159287452697754
Query 3,0.012014389038085938
Query 4,1.0985722541809082
Query 5,1.0251426696777344
Query 6,0.4771084785461426
Query 7,0.0382997989654541
Query 8,0.04071664810180664
Query 9,1.0680439472198486
Query 10,0.07542896270751953
Query 11,0.4932243824005127
