Query Name,Execution Time (s)
Query 1,0.2241365909576416
Query 2,1.830312967300415
Query 3,3.1176955699920654
Query 4,0.07100367546081543
Query 5,0.04626893997192383
Query 6,13.902562379837036
Query 7,0.05144524574279785
Query 8,0.05292677879333496
Query 9,0.04581403732299805
Query 10,0.04340386390686035
Query 11,1.4789061546325684
